CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time,OFFICERS_AT_SCENE
1703246,16000106420,2016106420,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 5:00,103XX BLOCK OF 15 AV NW,N,N1,1600.101,-122.376755,47.70428,"(47.70428, -122.376755)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,,0
1703247,16000106414,2016106414,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,3/28/16 5:05,NE 50 ST / UNIVERSITY WY NE,U,U1,4400.4009,-122.31307,47.664898,"(47.664898, -122.31307)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,3/28/16 3:38,2
1703248,16000106460,2016106460,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/28/16 5:21,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,2
1703249,16000106457,2016106457,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 5:16,47XX BLOCK OF RAINIER AV S,R,R3,10300.5002,-122.28649,47.56011,"(47.56011, -122.28649)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,4
1703250,16000106449,2016106449,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,3/28/16 5:23,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,,4
1703251,16000106447,2016106447,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 5:11,13XX BLOCK OF 6 AV N,H,H3,6700.3016,-122.34495,47.630997,"(47.630997, -122.34495)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,,1
1703252,16000106462,2016106462,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 5:30,RAINIER AV S / S WALKER ST,R,R2,9500.2063,-122.3022,47.583656,"(47.583656, -122.3022)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,0
1703253,16000106446,2016106446,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/28/16 5:21,HARBOR AV SW ON RP / WEST SEATTLE BR EB,W,W1,9900.4065,-122.366,47.571373,"(47.571373, -122.366)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,0
1703254,16000106376,2016106376,465,PEDESTRIAN VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 5:24,3 AV / PIKE ST,M,M3,8100.2013,-122.33779,47.60975,"(47.60975, -122.33779)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 2:01,0
1703255,16000106377,2016106377,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,3/28/16 5:34,NW 46 ST / 15 AV NW,B,B1,4700.2046,-122.376335,47.662205,"(47.662205, -122.376335)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,4
1703256,16000106469,2016106469,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/28/16 5:49,NE 143 ST / 17 AV NE,L,L1,200.4,-122.31003,47.732094,"(47.732094, -122.31003)",SLEEPER ABOARD BUS/COMMUTER TRAIN,DISTURBANCES,DISTURBANCES,,4
1703257,16000106464,2016106464,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 5:51,90XX BLOCK OF 9 AV SW,F,F3,11300.3013,-122.346725,47.521893,"(47.521893, -122.346725)",BURG - IP/JO - RES (INCL UNOCC STRUCTURES),BURGLARY,RESIDENTIAL BURGLARIES,,1
1703258,16000106474,2016106474,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/28/16 6:03,8XX BLOCK OF MADISON ST,E,E3,8200.2008,-122.32792,47.608177,"(47.608177, -122.32792)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,1
1703259,16000106472,2016106472,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/28/16 6:03,4XX BLOCK OF 4 AV,K,K3,8100.2046,-122.32919,47.60204,"(47.60204, -122.32919)",TRESPASS,TRESPASS,TRESPASS,,3
1703260,16000106470,2016106470,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 5:59,27XX BLOCK OF RAINIER AV S,R,R2,10001.1002,-122.29916,47.579674,"(47.579674, -122.29916)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,3
1703261,16000106467,2016106467,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/28/16 5:55,45XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.2009,-122.31312,47.66218,"(47.66218, -122.31312)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,1
1703262,16000106465,2016106465,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 5:58,10XX BLOCK OF NE 64 ST,U,U1,4400.2003,-122.31651,47.67498,"(47.67498, -122.31651)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,,2
1703263,16000106463,2016106463,161,TRESPASS,TRESPASS,TRESPASS,3/28/16 5:58,1XX BLOCK OF 1 AV S,K,K2,9200.2006,-122.33418,47.601303,"(47.601303, -122.33418)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,2
1703264,16000106459,2016106459,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/28/16 5:51,123XX BLOCK OF 10 PL NE,H,H2,600.6002,-122.31681,47.718193,"(47.718193, -122.31681)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,2
1703265,16000106477,2016106477,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 6:13,ALKI AV SW / 63 AV SW,W,W1,9701.3017,-122.413284,47.578354,"(47.578354, -122.413284)",BURN - RECKLESS BURNING,RECKLESS BURNING,RECKLESS BURNING,,3
1703266,16000106407,2016106407,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 6:04,2XX BLOCK OF PIKE ST,M,M3,8100.2015,-122.33835,47.609516,"(47.609516, -122.33835)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,3/28/16 4:07,1
1703268,16000106479,2016106479,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 6:22,52XX BLOCK OF RAINIER AV S,R,R3,10300.5013,-122.282135,47.554707,"(47.554707, -122.282135)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,2
1703269,16000106431,2016106431,139,GANG GRAFFITI,PROPERTY DAMAGE,PROPERTY DAMAGE,3/28/16 6:24,2XX BLOCK OF PINE ST,H,H2,8100.2007,-122.33926,47.61051,"(47.61051, -122.33926)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,3/28/16 4:12,1
1703270,16000106494,2016106494,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,3/28/16 6:40,34XX BLOCK OF 21 AV W,Q,Q1,5801.1004,-122.3833,47.65124,"(47.65124, -122.3833)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,1
1703271,16000106485,2016106485,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 6:39,20XX BLOCK OF AIRPORT WY S,O,O1,9300.301,-122.321396,47.585064,"(47.585064, -122.321396)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,,1
1703272,16000106482,2016106482,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/28/16 6:32,97XX BLOCK OF HOLMAN RD NW,N,N1,1400.301,-122.36405,47.700718,"(47.700718, -122.36405)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,,2
1703273,16000106451,2016106451,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/28/16 6:34,57XX BLOCK OF 22 AV NW,B,B1,4700.4004,-122.38474,47.670547,"(47.670547, -122.38474)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,,1
1703274,16000106440,2016106440,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/28/16 6:36,32XX BLOCK OF W LYNN ST,Q,Q1,5600.5009,-122.39899,47.639126,"(47.639126, -122.39899)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/28/16 4:38,1
1703275,16000106501,2016106501,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 6:58,85XX BLOCK OF 35 AV NE,U,U3,2100.1025,-122.2907,47.690563,"(47.690563, -122.2907)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,,4
1703276,16000106495,2016106495,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 6:59,77XX BLOCK OF DETROIT AV SW,F,F3,11300.1,-122.339005,47.53604,"(47.53604, -122.339005)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,,1
1703277,16000106493,2016106493,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 7:05,52XX BLOCK OF BALLARD AV NW,B,B1,4700.4016,-122.38267,47.66596,"(47.66596, -122.38267)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,,1
1703278,16000106468,2016106468,71,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,3/28/16 6:55,25XX BLOCK OF 28 AV W,Q,Q1,5700.3007,-122.39296,47.642754,"(47.642754, -122.39296)","AUTO THEFT-IP/JO - VEHICLE, PLATES, TABS",AUTO THEFTS,AUTO RECOVERIES,3/28/16 5:43,1
1703279,16000106450,2016106450,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/28/16 7:01,14XX BLOCK OF 6 AV N,Q,Q2,6700.4033,-122.344955,47.631855,"(47.631855, -122.344955)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,2
1703280,16000106382,2016106382,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 6:57,4 AV / VINE ST,D,D2,7200.3006,-122.34711,47.61724,"(47.61724, -122.34711)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 2:16,1
1703281,16000106490,2016106490,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/28/16 7:03,18XX BLOCK OF BELLEVUE AV,E,E1,7402.3006,-122.326744,47.618114,"(47.618114, -122.326744)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,1
1703282,16000106532,2016106532,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/28/16 7:28,15XX BLOCK OF 7 AV,M,M2,8200.1006,-122.33381,47.612103,"(47.612103, -122.33381)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,2
1703283,16000106513,2016106513,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 7:22,2947 1 / 2 25 AV W,H,H3,5802.1006,-122.389725,47.647175,"(47.647175, -122.389725)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,,1
1703284,16000106508,2016106508,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 7:21,CALIFORNIA AV SW / SW MYRTLE ST,W,W3,10600.302,-122.387276,47.53992,"(47.53992, -122.387276)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,4
1703285,16000106507,2016106507,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/28/16 7:29,15XX BLOCK OF 7 AV,M,M2,8200.1006,-122.33381,47.612103,"(47.612103, -122.33381)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,2
1703286,16000106456,2016106456,52,BURGLARY - COMMERCIAL,COMMERCIAL BURGLARIES,BURGLARY,3/28/16 7:25,47XX BLOCK OF ROOSEVELT WY NE,U,U2,5301.2005,-122.31741,47.66403,"(47.66403, -122.31741)",BURG - IP/JO - COMM BURG (INCLUDES SCHOOLS),BURGLARY,COMMERCIAL BURGLARIES,3/28/16 5:10,3
1703287,16000106436,2016106436,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 7:25,HARVARD AV / E PIKE ST,E,E2,8400.1006,-122.32211,47.614063,"(47.614063, -122.32211)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 4:29,0
1703288,16000106537,2016106537,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/28/16 7:42,94XX BLOCK OF 6 AV SW,H,H2,11300.2001,-122.34288,47.518204,"(47.518204, -122.34288)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,,1
1703289,16000106534,2016106534,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/28/16 7:38,1XX BLOCK OF STEWART ST,M,M1,8100.3,-122.3409,47.61062,"(47.61062, -122.3409)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,2
1703290,16000106526,2016106526,64,SHOPLIFT,THEFT,SHOPLIFTING,3/28/16 7:44,2XX BLOCK OF PIKE ST,H,H2,8100.2007,-122.33835,47.609516,"(47.609516, -122.33835)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,,1
1703291,16000106521,2016106521,161,TRESPASS,TRESPASS,TRESPASS,3/28/16 7:32,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.334816,47.61237,"(47.61237, -122.334816)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,3
1703292,16000106516,2016106516,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/28/16 7:39,21XX BLOCK OF 4 AV,D,D2,7200.1056,-122.34198,47.614216,"(47.614216, -122.34198)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,,2
1703294,16000106486,2016106486,161,TRESPASS,TRESPASS,TRESPASS,3/28/16 7:43,14XX BLOCK OF E JEFFERSON ST,G,G2,8600.1019,-122.313515,47.60619,"(47.60619, -122.313515)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,3/28/16 6:25,3
1703295,16000106540,2016106540,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/28/16 7:58,33XX BLOCK OF WALLINGFORD AV N,B,B3,5400.2029,-122.33636,47.647568,"(47.647568, -122.33636)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,1
1703296,16000106504,2016106504,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/28/16 7:53,12 AV E / E THOMAS ST,E,E1,7500.3011,-122.31695,47.6211,"(47.6211, -122.31695)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/28/16 6:59,2
1703297,16000106324,2016106324,30,ARMED ROBBERY,GUN CALLS,ROBBERY,3/28/16 6:15,61XX BLOCK OF 24 AV NW,B,B1,3200.2005,-122.38759,47.673466,"(47.673466, -122.38759)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,3/28/16 0:07,2
1703298,16000106555,2016106555,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 8:07,NW 84 ST / 3 AV NW,J,J2,2900.1001,-122.36065,47.689835,"(47.689835, -122.36065)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,3
1703299,16000106552,2016106552,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/28/16 8:00,73XX BLOCK OF ROOSEVELT WY NE,U,U1,2600.2018,-122.31747,47.681892,"(47.681892, -122.31747)",TRESPASS,TRESPASS,TRESPASS,,0
1703300,16000106543,2016106543,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 8:11,NW 82 ST / 3 AV NW,J,J2,2900.1009,-122.36065,47.688385,"(47.688385, -122.36065)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,3
1703301,16000106530,2016106530,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/28/16 8:08,57XX BLOCK OF 17 AV NW,B,B1,4700.3011,-122.37888,47.67054,"(47.67054, -122.37888)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,4
1703302,16000106517,2016106517,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/28/16 8:05,1XX BLOCK OF UNIVERSITY ST,M,M1,8100.1,-122.33764,47.607067,"(47.607067, -122.33764)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,3/28/16 7:06,2
1703303,16000106580,2016106580,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 8:25,46XX BLOCK OF S OTHELLO ST,H,H2,11101.201,-122.27401,47.536945,"(47.536945, -122.27401)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,0
1703304,16000106568,2016106568,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/28/16 8:30,1XX BLOCK OF PIKE ST,M,M1,8100.3001,-122.33946,47.609055,"(47.609055, -122.33946)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,3
1703305,16000106565,2016106565,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 8:29,3XX BLOCK OF N 101 ST,J,J1,1701.3009,-122.35408,47.702183,"(47.702183, -122.35408)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,3
1703306,16000106563,2016106563,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 8:30,14XX BLOCK OF ELLIOTT AV W,Q,Q2,5802.201,-122.37392,47.630882,"(47.630882, -122.37392)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,2
1703307,16000106561,2016106561,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 8:28,43XX BLOCK OF 14 AV S,R,R1,10001.2017,-122.31476,47.56441,"(47.56441, -122.31476)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,2
1703308,16000106542,2016106542,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 8:23,AIRPORT WY S / CORSON AV S,O,O3,10900.2063,-122.319756,47.55208,"(47.55208, -122.319756)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,3/28/16 7:35,1
1703309,16000106514,2016106514,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/28/16 8:29,1XX BLOCK OF N 82 ST,J,J2,2900.1008,-122.356636,47.68839,"(47.68839, -122.356636)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,3/28/16 7:08,3
1703310,16000106599,2016106599,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/28/16 8:43,WESTERN AV / SPRING ST,K,K1,8100.1024,-122.338005,47.604942,"(47.604942, -122.338005)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,1
1703311,16000106579,2016106579,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/28/16 8:31,20XX BLOCK OF 3 AV,M,M2,7200.1067,-122.341545,47.61278,"(47.61278, -122.341545)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,2
1703312,16000106503,2016106503,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 8:30,94XX BLOCK OF 18 AV SW,F,F2,11402.2012,-122.35785,47.51828,"(47.51828, -122.35785)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/28/16 7:11,4
1703313,16000106586,2016106586,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/28/16 8:48,S LUCILE ST / AIRPORT WY S,O,O2,10402.1009,-122.32101,47.55335,"(47.55335, -122.32101)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,3
1703314,16000106583,2016106583,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/28/16 8:47,4XX BLOCK OF PINE ST,M,M2,8100.2,-122.33732,47.61132,"(47.61132, -122.33732)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,,2
1703315,16000106574,2016106574,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/28/16 8:49,99XX BLOCK OF HOLMAN RD NW,N,N1,1400.301,-122.36273,47.701393,"(47.701393, -122.36273)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,,2
1703316,16000106570,2016106570,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/28/16 8:48,2XX BLOCK OF 16 AV E,C,C1,7600.301,-122.31139,47.620087,"(47.620087, -122.31139)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,,3
1703317,16000106550,2016106550,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,3/28/16 8:49,7XX BLOCK OF JOHN ST,D,D2,7200.107,-122.341736,47.619717,"(47.619717, -122.341736)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,3/28/16 7:54,3
1703318,16000106500,2016106500,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 8:42,135XX BLOCK OF LINDEN AV N,N,N1,401.3,-122.34772,47.727314,"(47.727314, -122.34772)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/28/16 6:53,2
1703319,16000106595,2016106595,52,BURGLARY - COMMERCIAL,COMMERCIAL BURGLARIES,BURGLARY,3/28/16 8:56,84XX BLOCK OF GREENWOOD AV N,H,H3,2800.4003,-122.3553,47.690216,"(47.690216, -122.3553)",BURG - COMM BURGLARY (INCLUDES SCHOOLS),BURGLARY,COMMERCIAL BURGLARIES,,2
1703320,16000106593,2016106593,161,TRESPASS,TRESPASS,TRESPASS,3/28/16 8:50,47XX BLOCK OF 7 AV NE,U,U2,5200.5001,-122.32071,47.664513,"(47.664513, -122.32071)",TRESPASS,TRESPASS,TRESPASS,,2
1703321,16000106588,2016106588,161,TRESPASS,TRESPASS,TRESPASS,3/28/16 8:56,18XX BLOCK OF 9 AV,D,D2,7300.2023,-122.33379,47.615223,"(47.615223, -122.33379)",TRESPASS,TRESPASS,TRESPASS,,3
